Date Range,Day of Week,Holiday,Month,Servicetype,Station,Time Period,Year,Avg Daily Entries Rounded,Avg Daily Exits Rounded,Entries,Exits
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Greensboro,PM Peak (3pm-7pm),2023,0.18K,0K,182,107
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Tysons,PM Peak (3pm-7pm),2023,0.33K,0K,328,161
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,West Falls Church,PM Peak (3pm-7pm),2023,0.03K,0K,32,234
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,McLean,PM Peak (3pm-7pm),2023,0.49K,0K,494,178
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Shady Grove,PM Peak (3pm-7pm),2023,0.28K,1K,275,1144
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,East Falls Church,PM Peak (3pm-7pm),2023,0.13K,1K,133,611
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Rockville,PM Peak (3pm-7pm),2023,0.19K,0K,192,403
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Ballston-MU,PM Peak (3pm-7pm),2023,0.69K,1K,692,919
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Twinbrook,PM Peak (3pm-7pm),2023,0.19K,0K,188,424
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Virginia Sq-GMU,PM Peak (3pm-7pm),2023,0.20K,0K,198,431
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,North Bethesda,PM Peak (3pm-7pm),2023,0.17K,0K,174,314
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Clarendon,PM Peak (3pm-7pm),2023,0.26K,1K,263,579
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Grosvenor-Strathmore,PM Peak (3pm-7pm),2023,0.12K,1K,116,541
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Court House,PM Peak (3pm-7pm),2023,0.38K,1K,380,831
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Franconia-Springfield,PM Peak (3pm-7pm),2023,0.19K,1K,191,649
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Medical Center,PM Peak (3pm-7pm),2023,0.58K,0K,581,168
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Rosslyn,PM Peak (3pm-7pm),2023,1.12K,1K,1121,853
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Bethesda,PM Peak (3pm-7pm),2023,0.75K,1K,748,732
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Van Dorn Street,PM Peak (3pm-7pm),2023,0.06K,0K,62,343
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Friendship Heights,PM Peak (3pm-7pm),2023,0.37K,1K,366,598
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Tenleytown-AU,PM Peak (3pm-7pm),2023,0.45K,1K,454,622
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Arlington Cemetery,PM Peak (3pm-7pm),2023,0.08K,0K,83,10
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Van Ness-UDC,PM Peak (3pm-7pm),2023,0.33K,1K,330,514
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Foggy Bottom-GWU,PM Peak (3pm-7pm),2023,2.56K,1K,2559,1020
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Cleveland Park,PM Peak (3pm-7pm),2023,0.15K,0K,152,458
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Pentagon City,PM Peak (3pm-7pm),2023,0.77K,1K,771,1253
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Woodley Park,PM Peak (3pm-7pm),2023,0.26K,1K,255,519
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Pentagon,PM Peak (3pm-7pm),2023,1.03K,1K,1031,817
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Farragut West,PM Peak (3pm-7pm),2023,2.89K,0K,2889,479
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Dupont Circle,PM Peak (3pm-7pm),2023,1.56K,1K,1560,1186
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Crystal City,PM Peak (3pm-7pm),2023,0.76K,1K,759,661
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Farragut North,PM Peak (3pm-7pm),2023,3.37K,1K,3369,552
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,McPherson Sq,PM Peak (3pm-7pm),2023,1.78K,0K,1777,472
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,King St-Old Town,PM Peak (3pm-7pm),2023,0.36K,1K,364,519
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Ronald Reagan Washington National Airport,PM Peak (3pm-7pm),2023,0.31K,0K,314,230
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Potomac Yard,PM Peak (3pm-7pm),2023,0.10K,0K,103,221
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Braddock Road,PM Peak (3pm-7pm),2023,0.17K,0K,165,464
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Eisenhower Ave,PM Peak (3pm-7pm),2023,0.13K,0K,129,205
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Huntington,PM Peak (3pm-7pm),2023,0.14K,1K,140,711
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Smithsonian,PM Peak (3pm-7pm),2023,0.88K,0K,884,99
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Federal Triangle,PM Peak (3pm-7pm),2023,1.01K,0K,1014,119
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Metro Center,PM Peak (3pm-7pm),2023,3.43K,1K,3425,701
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Columbia Heights,PM Peak (3pm-7pm),2023,0.65K,1K,647,936
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Glenmont,PM Peak (3pm-7pm),2023,0.10K,1K,102,681
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Silver Spring,PM Peak (3pm-7pm),2023,0.48K,1K,476,1073
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Wheaton,PM Peak (3pm-7pm),2023,0.14K,0K,139,355
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Forest Glen,PM Peak (3pm-7pm),2023,0.05K,0K,50,285
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Takoma,PM Peak (3pm-7pm),2023,0.23K,1K,233,583
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,U Street,PM Peak (3pm-7pm),2023,0.40K,1K,404,593
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Georgia Ave-Petworth,PM Peak (3pm-7pm),2023,0.27K,1K,268,502
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Shaw-Howard U,PM Peak (3pm-7pm),2023,0.35K,0K,349,279
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,L'Enfant Plaza,PM Peak (3pm-7pm),2023,1.87K,1K,1874,568
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Archives,PM Peak (3pm-7pm),2023,1.12K,0K,1124,198
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Gallery Place,PM Peak (3pm-7pm),2023,1.96K,1K,1955,1074
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Mt Vernon Sq,PM Peak (3pm-7pm),2023,0.45K,0K,450,380
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Fort Totten,PM Peak (3pm-7pm),2023,0.41K,1K,406,877
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Waterfront,PM Peak (3pm-7pm),2023,0.26K,0K,263,395
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Federal Center SW,PM Peak (3pm-7pm),2023,0.54K,0K,537,69
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Judiciary Square,PM Peak (3pm-7pm),2023,1.00K,0K,1001,193
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Navy Yard-Ballpark,PM Peak (3pm-7pm),2023,0.91K,1K,911,864
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,West Hyattsville,PM Peak (3pm-7pm),2023,0.09K,0K,92,292
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Capitol South,PM Peak (3pm-7pm),2023,0.92K,0K,924,309
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Hyattsville Crossing,PM Peak (3pm-7pm),2023,0.18K,0K,183,462
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Union Station,PM Peak (3pm-7pm),2023,1.74K,2K,1736,1564
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Rhode Island Ave,PM Peak (3pm-7pm),2023,0.25K,1K,247,609
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,NoMa-Gallaudet U,PM Peak (3pm-7pm),2023,1.15K,1K,1149,1376
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Brookland-CUA,PM Peak (3pm-7pm),2023,0.42K,0K,420,486
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Eastern Market,PM Peak (3pm-7pm),2023,0.29K,0K,294,493
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,College Park-U of Md,PM Peak (3pm-7pm),2023,0.21K,0K,209,243
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Anacostia,PM Peak (3pm-7pm),2023,0.21K,0K,214,340
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Potomac Ave,PM Peak (3pm-7pm),2023,0.11K,0K,111,356
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Greenbelt,PM Peak (3pm-7pm),2023,0.13K,1K,126,500
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Congress Heights,PM Peak (3pm-7pm),2023,0.14K,0K,135,247
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Southern Ave,PM Peak (3pm-7pm),2023,0.09K,0K,86,418
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Stadium-Armory,PM Peak (3pm-7pm),2023,0.10K,0K,98,192
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Naylor Road,PM Peak (3pm-7pm),2023,0.04K,0K,41,181
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Suitland,PM Peak (3pm-7pm),2023,0.07K,0K,67,344
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Minnesota Ave,PM Peak (3pm-7pm),2023,0.09K,0K,88,160
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Branch Ave,PM Peak (3pm-7pm),2023,0.10K,0K,96,493
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Deanwood,PM Peak (3pm-7pm),2023,0.04K,0K,40,83
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Benning Road,PM Peak (3pm-7pm),2023,0.05K,0K,46,180
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Cheverly,PM Peak (3pm-7pm),2023,0.02K,0K,24,102
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Capitol Heights,PM Peak (3pm-7pm),2023,0.03K,0K,34,184
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Landover,PM Peak (3pm-7pm),2023,0.03K,0K,26,200
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,New Carrollton,PM Peak (3pm-7pm),2023,0.15K,1K,146,665
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Addison Road,PM Peak (3pm-7pm),2023,0.06K,0K,62,314
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Morgan Boulevard,PM Peak (3pm-7pm),2023,0.04K,0K,37,209
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Downtown Largo,PM Peak (3pm-7pm),2023,0.07K,0K,65,486
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Ashburn,PM Peak (3pm-7pm),2023,0.03K,0K,30,234
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Loudoun Gateway,PM Peak (3pm-7pm),2023,0.01K,0K,13,54
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Dulles Airport,PM Peak (3pm-7pm),2023,0.13K,0K,131,65
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Innovation Center,PM Peak (3pm-7pm),2023,0.04K,0K,39,81
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Herndon,PM Peak (3pm-7pm),2023,0.03K,0K,28,157
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Reston Town Center,PM Peak (3pm-7pm),2023,0.05K,0K,48,88
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Vienna,PM Peak (3pm-7pm),2023,0.14K,1K,144,714
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Wiehle-Reston East,PM Peak (3pm-7pm),2023,0.08K,0K,83,299
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Spring Hill,PM Peak (3pm-7pm),2023,0.06K,0K,58,77
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Dunn Loring,PM Peak (3pm-7pm),2023,0.09K,0K,93,303
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Greensboro,PM Peak (3pm-7pm),2023,0.05K,0K,54,91
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Tysons,PM Peak (3pm-7pm),2023,0.17K,0K,173,197
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,West Falls Church,PM Peak (3pm-7pm),2023,0.05K,0K,53,249
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,McLean,PM Peak (3pm-7pm),2023,0.20K,0K,197,123
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Shady Grove,PM Peak (3pm-7pm),2023,0.20K,1K,204,1031
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,East Falls Church,PM Peak (3pm-7pm),2023,0.11K,0K,110,392
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Rockville,PM Peak (3pm-7pm),2023,0.11K,0K,105,307
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Ballston-MU,PM Peak (3pm-7pm),2023,0.42K,1K,423,867
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Twinbrook,PM Peak (3pm-7pm),2023,0.15K,0K,151,295
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Virginia Sq-GMU,PM Peak (3pm-7pm),2023,0.13K,0K,128,324
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,North Bethesda,PM Peak (3pm-7pm),2023,0.10K,0K,101,268
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Clarendon,PM Peak (3pm-7pm),2023,0.18K,1K,182,523
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Grosvenor-Strathmore,PM Peak (3pm-7pm),2023,0.08K,0K,76,428
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Court House,PM Peak (3pm-7pm),2023,0.27K,1K,273,574
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Franconia-Springfield,PM Peak (3pm-7pm),2023,0.08K,0K,84,410
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Medical Center,PM Peak (3pm-7pm),2023,0.30K,0K,297,110
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Rosslyn,PM Peak (3pm-7pm),2023,0.63K,1K,627,598
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Bethesda,PM Peak (3pm-7pm),2023,0.43K,1K,430,590
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Van Dorn Street,PM Peak (3pm-7pm),2023,0.05K,0K,54,224
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Friendship Heights,PM Peak (3pm-7pm),2023,0.23K,0K,225,493
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Tenleytown-AU,PM Peak (3pm-7pm),2023,0.36K,0K,357,353
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Arlington Cemetery,PM Peak (3pm-7pm),2023,0.03K,0K,27,5
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Van Ness-UDC,PM Peak (3pm-7pm),2023,0.21K,0K,214,389
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Foggy Bottom-GWU,PM Peak (3pm-7pm),2023,1.56K,1K,1559,986
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Cleveland Park,PM Peak (3pm-7pm),2023,0.14K,0K,140,422
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Pentagon City,PM Peak (3pm-7pm),2023,0.60K,1K,596,868
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Woodley Park,PM Peak (3pm-7pm),2023,0.24K,0K,236,463
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Pentagon,PM Peak (3pm-7pm),2023,0.39K,0K,392,373
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Farragut West,PM Peak (3pm-7pm),2023,1.53K,0K,1534,416
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Dupont Circle,PM Peak (3pm-7pm),2023,1.03K,1K,1030,1008
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Crystal City,PM Peak (3pm-7pm),2023,0.40K,0K,402,491
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Farragut North,PM Peak (3pm-7pm),2023,1.85K,0K,1849,293
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,McPherson Sq,PM Peak (3pm-7pm),2023,0.78K,1K,781,539
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,King St-Old Town,PM Peak (3pm-7pm),2023,0.20K,0K,201,381
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Ronald Reagan Washington National Airport,PM Peak (3pm-7pm),2023,0.32K,0K,322,143
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Potomac Yard,PM Peak (3pm-7pm),2023,0.05K,0K,50,131
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Braddock Road,PM Peak (3pm-7pm),2023,0.11K,0K,113,401
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Eisenhower Ave,PM Peak (3pm-7pm),2023,0.07K,0K,66,126
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Huntington,PM Peak (3pm-7pm),2023,0.13K,1K,126,518
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Smithsonian,PM Peak (3pm-7pm),2023,0.34K,0K,339,153
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Federal Triangle,PM Peak (3pm-7pm),2023,0.38K,0K,377,86
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Metro Center,PM Peak (3pm-7pm),2023,1.91K,1K,1905,809
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Columbia Heights,PM Peak (3pm-7pm),2023,0.48K,1K,481,715
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Glenmont,PM Peak (3pm-7pm),2023,0.10K,0K,99,479
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Silver Spring,PM Peak (3pm-7pm),2023,0.32K,1K,321,866
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Wheaton,PM Peak (3pm-7pm),2023,0.13K,0K,130,252
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Forest Glen,PM Peak (3pm-7pm),2023,0.03K,0K,28,230
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Takoma,PM Peak (3pm-7pm),2023,0.15K,0K,147,453
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,U Street,PM Peak (3pm-7pm),2023,0.29K,1K,289,563
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Georgia Ave-Petworth,PM Peak (3pm-7pm),2023,0.19K,0K,187,388
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Shaw-Howard U,PM Peak (3pm-7pm),2023,0.20K,0K,204,306
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,L'Enfant Plaza,PM Peak (3pm-7pm),2023,0.78K,0K,784,497
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Archives,PM Peak (3pm-7pm),2023,0.45K,0K,451,139
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Gallery Place,PM Peak (3pm-7pm),2023,1.19K,1K,1185,1082
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Mt Vernon Sq,PM Peak (3pm-7pm),2023,0.26K,0K,262,329
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Fort Totten,PM Peak (3pm-7pm),2023,0.31K,1K,311,559
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Waterfront,PM Peak (3pm-7pm),2023,0.21K,0K,210,376
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Federal Center SW,PM Peak (3pm-7pm),2023,0.27K,0K,271,76
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Judiciary Square,PM Peak (3pm-7pm),2023,0.43K,0K,427,132
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Navy Yard-Ballpark,PM Peak (3pm-7pm),2023,0.50K,1K,499,621
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,West Hyattsville,PM Peak (3pm-7pm),2023,0.07K,0K,66,171
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Capitol South,PM Peak (3pm-7pm),2023,0.94K,0K,939,319
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Hyattsville Crossing,PM Peak (3pm-7pm),2023,0.14K,0K,141,276
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Union Station,PM Peak (3pm-7pm),2023,1.35K,1K,1353,806
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Rhode Island Ave,PM Peak (3pm-7pm),2023,0.17K,0K,170,460
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,NoMa-Gallaudet U,PM Peak (3pm-7pm),2023,0.66K,1K,655,1096
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Brookland-CUA,PM Peak (3pm-7pm),2023,0.27K,0K,269,349
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Eastern Market,PM Peak (3pm-7pm),2023,0.23K,1K,230,589
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,College Park-U of Md,PM Peak (3pm-7pm),2023,0.15K,0K,146,192
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Anacostia,PM Peak (3pm-7pm),2023,0.12K,0K,116,206
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Potomac Ave,PM Peak (3pm-7pm),2023,0.09K,0K,92,350
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Greenbelt,PM Peak (3pm-7pm),2023,0.11K,0K,105,305
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Congress Heights,PM Peak (3pm-7pm),2023,0.08K,0K,76,164
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Southern Ave,PM Peak (3pm-7pm),2023,0.08K,0K,79,228
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Stadium-Armory,PM Peak (3pm-7pm),2023,0.06K,0K,60,176
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Naylor Road,PM Peak (3pm-7pm),2023,0.03K,0K,34,98
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Suitland,PM Peak (3pm-7pm),2023,0.05K,0K,47,223
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Van Dorn Street,Midday (9:30am-3pm),2023,0.04K,0K,43,13
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Friendship Heights,Midday (9:30am-3pm),2023,0.16K,0K,157,119
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Tenleytown-AU,Midday (9:30am-3pm),2023,0.13K,0K,134,128
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Arlington Cemetery,Midday (9:30am-3pm),2023,0.06K,0K,58,69
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Van Ness-UDC,Midday (9:30am-3pm),2023,0.14K,0K,141,109
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Foggy Bottom-GWU,Midday (9:30am-3pm),2023,0.42K,1K,424,500
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Cleveland Park,Midday (9:30am-3pm),2023,0.11K,0K,109,67
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Pentagon City,Midday (9:30am-3pm),2023,0.28K,0K,276,243
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Woodley Park,Midday (9:30am-3pm),2023,0.12K,0K,124,115
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Pentagon,Midday (9:30am-3pm),2023,0.20K,0K,195,149
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Farragut West,Midday (9:30am-3pm),2023,0.29K,0K,286,396
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Dupont Circle,Midday (9:30am-3pm),2023,0.26K,0K,259,300
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Crystal City,Midday (9:30am-3pm),2023,0.16K,0K,160,137
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Farragut North,Midday (9:30am-3pm),2023,0.28K,0K,279,451
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,McPherson Sq,Midday (9:30am-3pm),2023,0.19K,0K,186,236
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,King St-Old Town,Midday (9:30am-3pm),2023,0.14K,0K,135,143
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Ronald Reagan Washington National Airport,Midday (9:30am-3pm),2023,0.31K,0K,311,233
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Potomac Yard,Midday (9:30am-3pm),2023,0.05K,0K,46,32
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Braddock Road,Midday (9:30am-3pm),2023,0.07K,0K,69,40
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Eisenhower Ave,Midday (9:30am-3pm),2023,0.04K,0K,36,15
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Huntington,Midday (9:30am-3pm),2023,0.14K,0K,135,76
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Smithsonian,Midday (9:30am-3pm),2023,0.08K,0K,78,317
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Federal Triangle,Midday (9:30am-3pm),2023,0.08K,0K,76,202
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Metro Center,Midday (9:30am-3pm),2023,0.33K,1K,330,560
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Columbia Heights,Midday (9:30am-3pm),2023,0.29K,0K,288,182
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Glenmont,Midday (9:30am-3pm),2023,0.11K,0K,112,42
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Silver Spring,Midday (9:30am-3pm),2023,0.24K,0K,241,109
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Wheaton,Midday (9:30am-3pm),2023,0.08K,0K,77,51
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Forest Glen,Midday (9:30am-3pm),2023,0.04K,0K,43,13
9/12/2023 12:00:00 AM,Tuesday,No,September,Weekday,Takoma,Midday (9:30am-3pm),2023,0.12K,0K,121,66
