id,lon,lat
5437065425,-77.0261027,38.8268705
49732698,-77.084897,38.912025
3007425436,-76.9935424,38.9442868
2274103680,-76.9773711,38.9000499
6268642294,-76.9550716,38.9146225
3007264381,-77.0825763,38.940075199999995
6287455879,-76.9813199,38.8845516
1482008900,-76.9374965,38.8742018
8319508759,-77.0243417,38.8891248
7263447125,-76.99111599999999,38.902508499999996
49752400,-76.943405,38.904652399999996
4059272474,-76.98713699999999,38.9407236
5343232410,-76.9937279,38.9335309
3206195066,-76.99636439999999,38.9268506
3140664566,-77.0195686,38.9237913
3016616272,-77.0282034,38.9025282
9762506019,-77.004359,38.857730499999995
2748976058,-77.0020376,38.8832332
49779128,-76.93743599999999,38.908842
49854935,-76.925645,38.892423
4885633381,-77.0096679,38.910059
49795992,-76.9807885,38.868237
9031250175,-77.0645985,38.932849
8025397771,-76.9419174,38.901911399999996
9383012672,-77.0534545,38.8975982
49811210,-77.064341,38.948893999999996
5445845783,-76.97872629999999,38.9071954
10029218060,-77.0365386,38.9925649
4326963255,-76.9557985,38.8594167
9740589883,-76.9752215,38.893454899999995
9958527616,-76.9388347,38.8940345
9136773293,-77.0318593,38.9170078
9867204716,-77.02388309999999,38.911806899999995
11009653757,-77.0415852,38.902027499999996
7802203060,-77.00483179999999,38.900228299999995
9231340602,-77.001954,38.8961934
7885227498,-77.0178638,38.8771966
2462385522,-77.0550394,38.897364499999995
49747383,-76.9840682,38.878405099999995
49734780,-76.954449,38.863701
1131250871,-76.9993846,38.911135699999996
4015108582,-77.049011,38.8896365
9027937882,-76.9357058,38.9067647
3954008756,-77.0312393,38.9202727
8459957395,-77.0057599,38.8921122
49793526,-77.0446955,38.9232443
8465345027,-77.0105239,38.8945681
3743638129,-77.0911433,38.9521194
4298641527,-76.94248209999999,38.900944599999995
8521574866,-77.0061419,38.8998906
3007993659,-76.9910728,38.9107262
49869804,-77.10114899999999,38.946194
8464826478,-77.0052625,38.896523599999995
10174835234,-77.0495822,38.9516972
1844407358,-77.0315624,38.8882803
1482036402,-76.93137209999999,38.875729799999995
10117315562,-77.07282909999999,38.9065368
10711476895,-77.0911582,38.9564096
8487758604,-77.0359446,38.881997299999995
49717014,-76.99261,38.855610999999996
49754913,-77.087518,38.912518999999996
10647037972,-77.0177042,38.863531099999996
49732026,-76.97433079999999,38.8877756
1484770777,-76.94148899999999,38.879039399999996
3012583018,-77.0220539,38.9009589
1439840059,-77.0450602,38.915793199999996
2422393208,-77.0266917,38.9848429
3890867754,-77.0200309,38.879291699999996
1011918099,-77.0041926,38.8610162
6798985017,-77.0319299,38.960634399999996
8455863631,-77.0109749,38.8645692
9751799967,-76.9887176,38.9331027
3608370815,-77.044209,38.9608892
49779761,-76.9548104,38.895302799999996
5446842764,-77.03885439999999,38.9159947
850185037,-76.975686,38.9417901
11009654070,-77.0386113,38.9064135
10039531584,-77.0174716,38.977511799999995
8452033943,-77.0197821,38.891725099999995
5792783447,-77.07206409999999,38.899785699999995
3667925373,-77.0994529,38.9478083
3900798329,-77.0837834,38.950075
9389291030,-76.983018,38.8449533
2616277078,-77.0002531,38.936027599999996
1466244909,-76.9639504,38.8510584
9313425039,-77.0136685,38.8948794
3957027877,-77.0386022,38.9097261
49761649,-77.0749469,38.9507335
8394567262,-77.0418518,38.8958784
8401082361,-77.00842589999999,38.8905105
9771027028,-77.0383049,38.9248014
3382185669,-77.04783379999999,38.896017199999996
3900798861,-77.0967903,38.952128099999996
10085788701,-77.0765333,38.9170861
11078992279,-77.042774,38.9094104
5292515430,-77.042569,38.9797655
9740438123,-77.0031581,38.8784802
2954220776,-77.0296126,38.9732194
1473899667,-76.9365887,38.899358899999996
49798113,-77.03970699999999,38.927959
6892873648,-77.08972279999999,38.9208743
850188593,-76.9941235,38.940343
8455639259,-76.9923082,38.9378813
448477970,-77.1013506,38.9491599
7266443261,-77.079661,38.9625841
2607280156,-77.05576669999999,38.936909199999995
641107757,-77.0555043,38.9012838
1379495810,-77.03951339999999,38.902529799999996
3027733422,-77.0308623,38.8953507
5442975644,-76.9833647,38.9148011
8835117113,-77.0090627,38.9303528
8430834173,-77.01812679999999,38.8885053
8461961218,-77.0050286,38.8904502
49733348,-76.95396629999999,38.8820251
647030733,-77.0090056,38.9056467
5440508056,-77.0113489,38.8498428
5445468867,-76.98232639999999,38.8545863
5018499809,-76.9292892,38.8920856
850169484,-76.9968272,38.9583198
9031353513,-77.0209716,38.934628
8451914568,-77.0199119,38.8917595
4311425148,-77.00110889999999,38.9151752
5443211944,-77.0259583,38.9360901
1045674234,-77.08826979999999,38.9371344
4615932627,-77.00653799999999,38.911035399999996
8476471114,-77.0153613,38.8938055
5440721887,-77.016723,38.928728299999996
10313458452,-77.0005831,38.8764898
49737580,-76.9877748,38.9093942
49763147,-76.979871,38.894779
6486595511,-76.9973126,38.9390722
5448412849,-76.9987541,38.8776814
10778263257,-77.0658164,38.8976397
5442973378,-76.984389,38.910327599999995
7256999614,-77.0523434,38.8748635
9768402784,-77.0371831,38.9831685
1481966343,-76.9348598,38.8829145
9525307451,-77.01764539999999,38.9025713
5170081602,-77.0258072,38.8796867
850185414,-76.977837,38.9383152
5703831586,-77.0494942,38.8993806
5446025457,-76.9851024,38.8344406
6773145574,-76.9156704,38.8898814
520703806,-77.0516024,38.9318143
3000563573,-77.0104273,38.885979899999995
8393677400,-77.0631633,38.943292899999996
9752096481,-76.9142095,38.8937907
9773465175,-77.027926,38.9780489
5436683969,-76.9922438,38.857832099999996
10965226110,-77.0270384,38.9045991
49735904,-76.963109,38.880643
1468895817,-77.0062696,38.8395459
49793521,-77.0446942,38.9223412
9037089924,-77.0739298,38.941963099999995
3744938988,-77.0933186,38.9385512
4155621410,-77.0298135,38.925747799999996
812235277,-77.0018046,38.875073
5440377755,-77.0347213,38.951414199999995
7961470210,-77.0797963,38.9555356
5446746094,-77.02703919999999,38.9052814
49746243,-76.941507,38.8857
6015840756,-76.9716838,38.8983691
4155621474,-77.0263519,38.9298772
2180368622,-77.054645,38.8973632
49782130,-77.0417128,38.8954044
6989784307,-76.9937738,38.8753543
4629799197,-77.01618069999999,38.9032944
5887433496,-77.01752979999999,38.9111356
7963075946,-76.9959125,38.856823299999995
49767448,-76.996163,38.904396999999996
49822592,-77.028472,38.9699293
9485261841,-77.0060199,38.902425699999995
49797015,-77.02962289999999,38.9111401
5453971104,-76.9698906,38.873103199999996
6773146061,-77.00001979999999,38.853287
850210816,-77.0173416,38.971783099999996
3027851379,-77.0321201,38.902713299999995
49865157,-76.91963,38.900144
9751799974,-76.9918186,38.9344768
49849368,-77.032187,38.933167999999995
5457560415,-76.9317627,38.8760535
49817070,-76.9575101,38.891999399999996
5438042870,-77.01270509999999,38.966443399999996
5440993294,-77.0088507,38.9425011
3378222912,-77.0163185,38.9001546
5446596299,-76.9913564,38.9325197
49866120,-77.00350399999999,38.922900999999996
8538300566,-77.0330816,38.896244599999996
3027733834,-77.0321282,38.8946549
7700966558,-76.94693989999999,38.9001794
9611689354,-77.004064,38.8766416
10088216672,-76.9698138,38.905631
4719426682,-77.0061801,38.8980192
4629601098,-76.97807929999999,38.917655499999995
11194775315,-77.0199468,38.9155987
4000852048,-77.0364809,38.9453192
5003717226,-76.9191481,38.8957312
7959256303,-77.0939685,38.9114566
5445468910,-76.9857005,38.8520999
3369093923,-77.0318362,38.976687299999995
8464827230,-77.0036089,38.895362399999996
9596337804,-77.0458907,38.9140241
49749479,-76.96176369999999,38.924166199999995
11009654016,-77.0362985,38.906942099999995
10773900240,-77.0905279,38.9471633
49776656,-77.054418,38.965295999999995
49826461,-77.0232925,38.940860199999996
9210270978,-77.0251708,38.935069899999995
8459956805,-77.0090613,38.8851375
10985278042,-76.98444119999999,38.9237535
11078990783,-77.00850539999999,38.926609299999996
850175234,-76.99365809999999,38.9496021
2927473944,-77.045486,38.927515899999996
9755988552,-76.9882927,38.890507899999996
3670782170,-76.9163939,38.8928923
2383556076,-77.0489274,38.8981901
4977416072,-77.0219808,38.8811897
1818371073,-77.0121415,38.926170299999995
49827486,-77.076309,38.925191
1473898175,-76.9419353,38.896542499999995
9390777697,-77.0269201,38.8740744
2428739019,-77.06994499999999,38.9045839
5445303551,-77.0676206,38.9491862
11194755143,-77.01533409999999,38.9073108
9389399594,-76.97729819999999,38.8521587
9068829829,-77.0241276,38.961386399999995
49764791,-77.04576089999999,38.9096504
8165320732,-77.0417446,38.9127687
8165320741,-77.043354,38.9104069
3788025082,-76.95094759999999,38.8791526
6094004999,-77.03851329999999,38.9038367
9610863538,-77.0179513,38.9660967
8392914818,-77.0454616,38.892497299999995
5309047351,-77.0579001,38.9230757
8455863683,-77.00770829999999,38.8709377
6017739723,-77.0209582,38.8754309
49762059,-76.95063999999999,38.863067
1462089252,-77.0019281,38.8232485
9195967271,-76.9317451,38.8901556
4643541069,-77.005248,38.9091721
49744160,-76.9699772,38.855010899999996
7832167690,-76.999518,38.9264316
10980867828,-77.00070099999999,38.8608768
3996039120,-77.0326724,38.9320129
8465344916,-77.0093115,38.8938369
6799202421,-77.1095873,38.9374659
2970474328,-77.0101717,38.892207
49826644,-77.068919,38.96922
8202214947,-76.9191201,38.8985959
3370866918,-77.0266134,38.9497523
9752985081,-77.0209773,38.9757726
5171903727,-77.0199104,38.8867798
5008252676,-76.9367256,38.9027653
3372311733,-77.000857,38.932238999999996
8411842749,-76.9372918,38.8892879
6445785991,-76.9226892,38.897992699999996
1509387823,-76.9712397,38.851018499999995
5441329913,-76.960229,38.870673
4015527456,-77.03408999999999,38.884572999999996
8462986414,-77.01442109999999,38.8925322
3394651219,-76.9855307,38.9378441
1017662183,-77.026888,38.9838644
8114197949,-76.94617629999999,38.9184938
5441329984,-76.9648933,38.8759248
6798419642,-77.0702553,38.9600113
9389458216,-77.01165069999999,38.8499011
5120995458,-77.0364464,38.9374987
49802982,-77.02234849999999,38.9793935
3415191935,-77.0523568,38.9002999
3996039369,-77.0354545,38.9483234
5003726621,-76.917878,38.8954956
9770584807,-77.0297751,38.983764199999996
5445901220,-77.0313963,38.9229639
5022968138,-76.9290736,38.8816871
5440263752,-77.01340189999999,38.8426051
2179757590,-77.0557207,38.8973721
7153105081,-77.0289092,38.937858899999995
49803690,-76.9795984,38.9049707
7998460542,-77.0493516,38.9023921
9120404098,-77.0378544,38.9668425
9776739110,-77.0466776,38.9063898
850188355,-76.9942552,38.938589799999995
8464826661,-77.00563129999999,38.8961591
9946241679,-76.9994042,38.8947899
8361314957,-77.0307687,38.8957315
8437902078,-77.0223111,38.8883401
3105340706,-76.94729219999999,38.899183
10126733444,-77.0725918,38.9085372
4954895460,-77.0270381,38.910093499999995
9102550361,-77.0092987,38.8693886
49735538,-77.09195799999999,38.923173
7396993214,-76.9777362,38.9456968
1125502313,-77.0182178,38.8486063
1109998286,-76.9997279,38.9317254
5446762618,-76.9807842,38.869872699999995
49770676,-77.0385218,38.9111395
8752133757,-76.9967271,38.9019195
2994567223,-77.0709889,38.9296571
4887814915,-77.00966199999999,38.9110592
11079123136,-77.04602799999999,38.9145956
5445736340,-76.96896199999999,38.9175943
520560396,-77.0532194,38.9320036
3003882727,-77.0191937,38.890678799999996
6918502772,-77.0421033,38.907181099999995
4977461945,-77.0489194,38.8996569
9034529317,-76.95324339999999,38.897723899999995
9610402018,-77.033755,38.8845984
9723947286,-77.0024226,38.8874333
3010501235,-77.00915599999999,38.8917378
3665019993,-76.9850551,38.9111003
6548688955,-76.9666946,38.9378599
49753649,-76.98791299999999,38.906012
8776484029,-77.0195303,38.9231307
6918454508,-77.0432031,38.9088901
8225844646,-77.0373939,38.8987242
3003882722,-77.0278068,38.891915999999995
7334795217,-77.0182572,38.930076
49754661,-77.0236512,38.948352299999996
9792595378,-77.0297746,38.9809415
1460636926,-76.9872444,38.8587311
5022930912,-76.92871339999999,38.883575799999996
10082393785,-77.0712574,38.907419499999996
6708080950,-76.9787322,38.9009371
9540424717,-77.04232879999999,38.8927744
11073912421,-77.0415912,38.9088961
49741182,-77.00057,38.925591
5446133699,-76.97330989999999,38.9166045
3003932685,-77.0377128,38.887721299999995
10929767761,-77.07000099999999,38.927853
1484500595,-76.9919152,38.9025117
10082591049,-77.0769735,38.9108721
1574601775,-76.97067249999999,38.8867824
11009654057,-77.0383932,38.907322099999995
5333695433,-77.0183928,38.929496199999996
3957573612,-77.037033,38.8799387
5453970894,-76.9745198,38.8682448
4730640070,-77.0772423,38.9391728
5447675291,-77.0526043,38.911176
49720829,-77.01019149999999,38.9367703
5440670998,-76.9668433,38.8592315
1363938063,-76.9910678,38.9270322
5447728935,-76.99845169999999,38.8749064
4633108808,-76.963408,38.8705348
11065795700,-77.04924679999999,38.9086409
3003882944,-77.0216988,38.8906456
49858759,-77.05763929999999,38.9238028
3000719033,-77.0108664,38.885013799999996
8201540897,-76.952293,38.8994995
49880063,-77.0196437,38.8149744
49780434,-77.0179173,38.8399698
291376969,-77.01155299999999,38.8919536
1506916763,-77.0053257,38.8491342
3027847979,-77.03205,38.9051354
9731148215,-76.98067209999999,38.8827725
9799289104,-77.023972,38.9057562
49842295,-77.09434399999999,38.91918
5457560515,-76.9306405,38.888970799999996
8446334884,-77.0284033,38.888366399999995
5437796894,-77.0211916,38.822245099999996
4001192130,-77.0296202,38.9180463
2174337054,-76.9834647,38.9371499
49787616,-77.0601338,38.9025758
5445932909,-76.9731832,38.8978812
11065795682,-77.0531845,38.9061944
647043910,-77.0089015,38.9162785
2178941377,-77.0480851,38.886946099999996
9165648533,-76.9637731,38.8970698
5445511158,-77.0821287,38.9386211
3672563427,-77.0446054,38.923244
49730811,-76.990163,38.866366
49882385,-77.0426624,38.909768299999996
49795794,-76.994959,38.902798
2581258404,-77.01162479999999,38.9196977
9210223293,-77.0236627,38.9327691
4805715014,-77.0314132,38.920179999999995
639285546,-77.0468872,38.991256299999996
9593237051,-77.0666976,38.9082198
49797596,-77.0448978,38.905653
6015840783,-76.9699084,38.898823799999995
8476470624,-77.0220947,38.8928443
6799154768,-76.98773229999999,38.8794221
10781033980,-76.9883088,38.9003024
9822398166,-76.9854383,38.9003152
11145296288,-77.03697989999999,38.9076538
5379300433,-77.029721,38.892551499999996
9657816054,-77.02134889999999,38.903146
5457560306,-76.9267399,38.8840905
3584617107,-77.0173952,38.9080577
9136839299,-77.050012,38.905334599999996
1381307995,-77.0466696,38.897361599999996
850199362,-77.0224465,38.963467099999995
8451914684,-77.02015949999999,38.8907074
49823408,-76.958438,38.867419
5020404433,-76.930844,38.8760447
8319508808,-77.0174242,38.888900799999995
9222658996,-76.9848986,38.879162699999995
3007762954,-77.0501531,38.8921086
7959521430,-77.0048657,38.8364973
9115609484,-77.0163285,38.9753543
5441329492,-76.9380122,38.8821242
2994061901,-77.07147909999999,38.929666
5638316187,-76.9559012,38.9252155
4807555891,-77.04891049999999,38.9115495
7959411507,-76.93552629999999,38.8929572
9210270977,-77.02506,38.935218899999995
1469324537,-76.9284863,38.8794532
49730919,-77.0020387,38.8876032
8394567101,-77.041713,38.8955154
9714273415,-77.009047,38.953777699999996
2999213690,-77.010204,38.892272999999996
646190846,-76.9728458,38.874582
3455061213,-77.0461065,38.894612099999996
8302892575,-77.0089041,38.8908858
5687592920,-77.0731691,38.9230987
4375560302,-77.01024679999999,38.845255699999996
5441306651,-77.0101274,38.902516
3519403840,-77.0220269,38.8939792
49836999,-76.9824831,38.929992999999996
8298735558,-77.0095241,38.888951399999996
10771465433,-77.0120505,38.9062439
10124678426,-77.02970739999999,38.936948099999995
9389458174,-77.0102917,38.8511605
49726976,-77.026619,38.820903
9611919030,-77.0416523,38.9134234
4377092784,-77.02435679999999,38.9375283
9181550358,-77.0071486,38.967338
10877170776,-77.0931377,38.9348897
4375483234,-76.99927269999999,38.861832
10257979871,-77.0736769,38.9104634
9610398075,-77.0330546,38.890052399999995
10633896585,-77.0507339,38.8949655
9610863597,-77.019814,38.9698636
4979580757,-77.0487565,38.8989462
49810489,-76.971278,38.912569999999995
291022264,-77.04057809999999,38.8918848
49776228,-76.932943,38.885616999999996
575531851,-77.0631287,38.8838241
850188501,-76.9937243,38.939648
8302892582,-77.0096142,38.8907233
10217246255,-77.0808318,38.9490542
2993841327,-77.0814154,38.939455699999996
8324777526,-77.00852189999999,38.8889332
8459177868,-77.0021848,38.875419699999995
4629813884,-77.0258333,38.9261188
49734758,-76.940275,38.906376
7271961078,-76.99583799999999,38.9075554
49775581,-77.0280937,38.9102556
2462385231,-77.0522804,38.8982567
4746079421,-77.00621009999999,38.9378233
5128694811,-77.00665149999999,38.8708434
6799202410,-77.11018159999999,38.9360619
8394567108,-77.0417239,38.894408399999996
1618429615,-77.0022997,38.873044799999995
8462986231,-77.0027817,38.890883099999996
6551988342,-76.9904279,38.956181099999995
9845502685,-76.9855053,38.8920895
5446812471,-77.0221572,38.912835199999996
2587508268,-77.0096401,38.958197399999996
3005815346,-77.0188378,38.8875731
3738249560,-76.9760012,38.8466167
5446134381,-76.9860734,38.8338524
11105834742,-76.9962424,38.9322604
642586591,-77.01395959999999,38.8951689
9722581471,-76.96274079999999,38.9346569
4615082345,-77.0779546,38.910175699999996
8851614057,-76.9728195,38.9002614
4270790283,-77.0173465,38.9145767
8201139517,-77.023924,38.9755757
10207736132,-77.0554804,38.9306176
11009653812,-77.0455253,38.9023593
49808292,-77.013539,38.918799
2502976209,-77.01766479999999,38.877696
11156263570,-77.0113209,38.9025868
49745923,-76.97322799999999,38.872220999999996
9796025853,-77.01043,38.8982825
4957641337,-77.0887882,38.9141951
2944276899,-77.0195755,38.9365442
4069714431,-77.0542679,38.925145799999996
49813803,-77.0296844,38.98038
633923743,-77.0449203,38.8959561
7272086929,-77.0605034,38.9499685
8123635058,-77.0166112,38.8223512
11009653816,-77.0450149,38.9014448
8880172249,-77.0303,38.9482581
49750219,-77.00266599999999,38.840678
5447675256,-77.0561747,38.9064195
8361314944,-77.0307739,38.896053099999996
8392914330,-77.0511065,38.892962
49882948,-76.925853,38.886057
49874515,-77.032202,38.973177
11194653631,-76.9962474,38.9025973
6564883199,-76.9997313,38.957992399999995
3455061205,-77.0462421,38.894270899999995
4629815725,-77.0362896,38.983885799999996
8515246587,-77.0093115,38.8938693
8596282152,-77.0547145,38.9368237
5448500838,-77.08498929999999,38.9077675
5453971024,-76.97666699999999,38.871291299999996
9773605296,-77.03702,38.9502448
3001754958,-77.0261276,38.8812235
9900666061,-77.0268771,38.892724099999995
11009654207,-77.0449732,38.907176199999995
647622738,-77.0492457,38.9023614
11009654283,-77.0467501,38.906242299999995
3014562983,-76.9982706,38.9318999
4695882900,-77.0079394,38.852551
5702378883,-77.01765449999999,38.901393
9034504916,-76.95171859999999,38.8977724
6835360263,-77.05619899999999,38.9428707
11053779357,-77.0068325,38.8719713
4807094642,-77.0359469,38.9075132
1458176100,-77.0028272,38.9082787
2791267465,-77.0385969,38.9103895
4000974649,-76.9750157,38.8987243
7961989171,-77.01362019999999,38.9450333
9424691318,-77.0485636,38.905063
9592910043,-77.0060362,38.8850206
9755755028,-76.98557269999999,38.8915935
49896776,-77.074626,38.927526
3665046583,-76.98481269999999,38.9060595
228068420,-77.04767749999999,38.9367332
9736039641,-76.9817759,38.8786007
49811449,-77.06367399999999,38.956752
1484359502,-76.9396696,38.9090808
7802789082,-76.9774594,38.9284564
9660057374,-77.036045,38.9056476
10723909545,-77.096847,38.951994299999996
49881596,-77.10447099999999,38.933417
2616554341,-77.0009445,38.9385155
11060477549,-77.0445628,38.9195792
9773568756,-77.0279631,38.9779311
9773605301,-77.0403091,38.947457
11079162342,-77.0436861,38.916671699999995
49830127,-76.966652,38.875499999999995
4840327684,-77.0810766,38.9258112
11009654038,-77.0370956,38.9072379
11077603711,-77.0323758,38.924802199999995
5438006820,-77.0133585,38.8243301
2200324124,-77.01374369999999,38.8449617
10116681917,-77.079832,38.908488899999995
49768980,-76.991659,38.83949
10608061901,-76.997379,38.878124199999995
738181732,-77.0064038,38.9003742
8319508818,-77.0154621,38.8889305
626083596,-77.0346709,38.9067168
4635808687,-76.9887554,38.8671398
7160940933,-77.0835348,38.9172076
4412513199,-77.0317158,38.88498
6356688235,-77.0245411,38.9419864
6659463400,-77.0029416,38.8746599
7181622122,-76.95956559999999,38.8960072
7069207832,-77.0543417,38.935147799999996
1273910950,-77.055855,38.9056589
5018353007,-76.9265344,38.895891999999996
3378069652,-77.0311712,38.907258999999996
49832844,-77.03647889999999,38.924765
9656705760,-77.0187847,38.9166666
5008262278,-76.93386389999999,38.902886599999995
9610863517,-77.01602079999999,38.9659877
3663326325,-77.0184463,38.8312446
11156238488,-77.0058889,38.9024613
5008113955,-76.9294977,38.9000947
8666371153,-76.94935749999999,38.9022626
10153374419,-77.0021613,38.927326699999995
5437958325,-77.01663529999999,38.8185107
11079162328,-77.0441867,38.9156277
6042613666,-77.06383129999999,38.897670999999995
6356688254,-77.0232656,38.941851799999995
10781033900,-76.99016739999999,38.8989863
3956155323,-77.0768238,38.9656202
9656384341,-77.0219213,38.915649699999996
49786829,-76.955602,38.913325
49749380,-77.02310829999999,38.9208772
2994022129,-77.0718189,38.9310227
810945607,-76.95509059999999,38.8963855
8753202391,-76.9849395,38.931222999999996
5355139430,-77.036643,38.897884999999995
5446842591,-77.0413214,38.915587599999995
4001261919,-77.0234229,38.8984695
5453970640,-76.9732243,38.8694716
1064255477,-77.0902064,38.918419899999996
3603036819,-77.048934,38.875774
3001411227,-77.0397615,38.924594899999995
49837162,-77.080309,38.952104999999996
9749575147,-77.05134819999999,38.898278
5441329832,-76.9595331,38.8690019
49862549,-76.93649099999999,38.880796
9386181966,-76.9726948,38.8564332
3010876667,-77.0073515,38.8946961
4311413473,-77.0038922,38.916996999999995
7271941479,-76.9826901,38.9230101
825400148,-77.0364625,38.992559199999995
8430592593,-77.0219216,38.8167985
9843073006,-76.9492484,38.895005
2508541905,-77.0349878,38.934535499999996
4734564462,-77.0687416,38.934736099999995
911549786,-76.972175,38.939652099999996
5445034532,-77.0752542,38.9630915
11194775289,-77.0220406,38.9156501
49762264,-77.0488511,38.898331899999995
8455863516,-77.0074064,38.8712671
1737931069,-77.0472197,38.907908
9246320769,-77.0010142,38.8529255
11117376038,-77.00295539999999,38.9057111
5355050677,-77.045373,38.8902273
1496817413,-76.9762377,38.8503135
11048380999,-77.0886573,38.922225499999996
49798855,-76.932051,38.879622999999995
8412888925,-77.0124178,38.886845699999995
10186507589,-77.0764088,38.908666
9776000144,-77.02796029999999,38.9812424
3130331288,-77.0312076,38.9071856
10155501070,-77.0735748,38.9067158
8430834089,-77.01855809999999,38.887732799999995
9929024112,-77.0107271,38.9113642
5853519293,-77.012249,38.931335499999996
8639885441,-77.08623109999999,38.933853899999995
3818322958,-77.02145519999999,38.832668399999996
11196304812,-77.0302774,38.9375457
5441293332,-77.0064247,38.9404371
5442806754,-76.99768329999999,38.840734399999995
1130922048,-77.0088131,38.8819957
9181550386,-77.0083847,38.9674178
9136839334,-77.045011,38.9055708
9609186815,-77.01796329999999,38.9737308
2424854402,-77.0706744,38.931108099999996
5436714817,-77.0121557,38.9161259
8851480127,-76.96857059999999,38.9123302
49791702,-77.02808569999999,38.9155874
49748399,-77.0678282,38.9059293
10572615252,-76.9950961,38.8758937
49728855,-76.9900777,38.8737041
4977484807,-77.0501283,38.8996566
5003794760,-76.9272232,38.8896292
11009654256,-77.04708819999999,38.905567999999995
8412621582,-77.0135806,38.8880767
1364961101,-77.02809119999999,38.9101113
9768331261,-77.0362,38.9906329
1489195015,-77.02003049999999,38.8207248
9731187023,-76.98417979999999,38.8809752
8455612782,-76.9447303,38.9130718
10029111527,-76.9895794,38.8812042
3130408247,-77.0279977,38.9085089
3743633302,-77.0882038,38.956505
9643523201,-77.02691759999999,38.9146065
1364971555,-77.0091774,38.9166885
8032485936,-76.977623,38.935339
3874959732,-76.9712958,38.8921273
9389458171,-77.0102326,38.8513376
11009653676,-77.0396049,38.9001143
4664921119,-77.0318022,38.9072579
9776764964,-77.04350029999999,38.9064043
49745377,-77.03342529999999,38.9541001
11009653666,-77.0415968,38.9001148
5120957844,-77.0364647,38.9857423
5276285798,-77.0139817,38.8698465
5446842580,-77.042262,38.914101599999995
4957641310,-77.0867049,38.913927099999995
9609187244,-77.0187517,38.966660499999996
9712842459,-76.9950121,38.9323739
49743856,-76.93748,38.872575999999995
1484413045,-76.9593558,38.8927844
5890139491,-76.98242929999999,38.9152793
2607280316,-77.05695709999999,38.9364184
49830538,-77.0162278,38.8792909
5120959801,-77.0365202,38.9608926
10175558807,-76.95103859999999,38.8888124
3027851375,-77.0338208,38.902643
8309412265,-77.0174782,38.8905241
8455863177,-77.0133989,38.8692758
1377259040,-76.99173239999999,38.9158644
5440508082,-77.01612829999999,38.8512846
4377735857,-77.0149775,38.8470593
4629645130,-77.0447989,38.8870369
8851614046,-76.9721141,38.8980118
9403932794,-77.0259014,38.9144892
9473324088,-77.0174736,38.8800831
1635884073,-77.03082839999999,38.9133551
5446788672,-77.0393526,38.9076537
9590374891,-76.9881846,38.890682
5445469033,-76.9908109,38.8544102
5445901826,-77.0315991,38.9247575
49823469,-76.98702399999999,38.867582
2765475179,-77.0364154,38.980389599999995
8455863501,-77.0135682,38.8719635
883610383,-77.1015568,38.9194113
3366676348,-77.0314307,38.9572802
5445932302,-77.0455258,38.900097699999996
3008020919,-76.9858156,38.903836999999996
10771465447,-77.00882519999999,38.9073734
2591041458,-77.032855,38.9562161
